央视,#genre#
吉林卫视,http://ivi.bupt.edu.cn/hls/jltv.m3u8#http://39.134.168.91/PLTV/1/224/3221225586/index.m3u8#http://39.134.198.8:6610/yst.live.scmobile.com/otvzte.scmcc.com.cNF:8080/ysten-business/live/jilinstv/index.m3u8?IAS$8M四川#http://39.135.10.66/gz.ucdn.10086.cn/PLTV/88888888/224/3221225753/1/index.m3u8?fmt=ts2hls#rtsp://183.252.166.199/PLTV/88888888/224/3221226792/48616745.smil#http://39.135.139.214:6610/PLTV/88888888/224/3221225680/2/index.m3u8#http://39.134.7.247/000000001000/1000000002000027730/1.m3u8
黑龙江卫视,http://ivi.bupt.edu.cn/hls/hljhd.m3u8#http://39.134.168.91/PLTV/1/224/3221225536/index.m3u8#http://39.134.168.91/PLTV/1/224/3221225538/index.m3u8#http://39.134.198.8:6610/yst.live.scmobile.com/otvzte.scmcc.com.cNF:8080/ysten-business/live/hljtv1/index.m3u8?IAS$8M四川#http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225940/index.m3u8=$8M#http://39.134.176.163/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230710/01.m3u8?fmt=ts2hls=$4M
青海卫视,http://ivi.bupt.edu.cn/hls/qhtv.m3u8#http://39.134.168.91/PLTV/1/224/3221225622/index.m3u8#http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221225893/1.m3u8
新疆卫视,http://ivi.bupt.edu.cn/hls/xjtv.m3u8#http://223.110.247.161:6610/gitv/live1/G_XINJIANG/G_XINJIANG#http://101.71.255.229:6610/zjhs/2/10050/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
兵团卫视,http://ivi.bupt.edu.cn/hls/bttv.m3u8#http://39.134.168.91/PLTV/1/224/3221225634/index.m3u8
兵团建设,http://v.btzx.com.cn:1935/live/news.stream/playlist.m3u8
西藏卫视,http://ivi.bupt.edu.cn/hls/xztv.m3u8#http://39.134.168.91/PLTV/1/224/3221225648/index.m3u8

地方频道,#genre#
公共农村,http://219.153.252.50/PLTV/88888888/224/3221225626/chunklist.m3u8
湛江综合,http://dslive.grtn.cn/zjzh/sd/live.m3u8
广东珠江,http://gdhj.chinashadt.com:2035/live/6.stream/chunklist_w2139490375.m3u8#http://116.199.5.52:8114/00000000/index.m3u8?&Fsv_ctype=LIVES&Fsv_otype=1&FvSeid=5abd1660af1babb4&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=0&Fsv_chan_hls_se_idx=79&Fsv_rate_id=0&Fsv_SV_PARAM1=0&Fsv_ShiftEnable=0&Fsv_ShiftTsp=0&Provider_id=&Pcontent_id=&Fsv_CMSID=&Fsv_otype=1
广州番禺HD,http://live.pybtv.cn/channel1/sd/live.m3u8
番禺综合,http://live.pybtv.cn/channel1/sd/live.m3u8?_upt=16fb00e01563813775
TVS2 南方卫视,http://116.199.5.52:8114/00000000/index.m3u8?&Fsv_ctype=LIVES&Fsv_otype=1&FvSeid=5abd1660af1babb4&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=0&Fsv_chan_hls_se_idx=9&Fsv_rate_id=0&Fsv_SV_PARAM1=0&Fsv_ShiftEnable=0&Fsv_ShiftTsp=0&Provider_id=&Pcontent_id=&Fsv_CMSID=&Fsv_otype=1
南方卫視高清,http://nclive.grtn.cn/tvs2/sd/live.m3u8
广州综合,http://116.199.5.52:8114/00000000/index.m3u8?&Fsv_ctype=LIVES&Fsv_otype=1&FvSeid=5abd1660af1babb4&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=0&Fsv_chan_hls_se_idx=44&Fsv_rate_id=0&Fsv_SV_PARAM1=0&Fsv_ShiftEnable=0&Fsv_ShiftTsp=0&Provider_id=&Pcontent_id=&Fsv_CMSID=&Fsv_otype=1
广州生活,http://aplay.gztv.com/sec/shenghuo.m3u8
广州经济,http://aplay.gztv.com/sec/jingji.m3u8
广州竞赛,http://aplay.gztv.com/sec/jingsai.m3u8
广东综艺,http://nclive.grtn.cn/4K/sd/live.m3u8
广东影视频道,http://nclive.grtn.cn/tvs4/sd/live.m3u8
佛山公共,http://116.199.5.52:8114/00000000/index.m3u8?&Fsv_ctype=LIVES&Fsv_otype=1&FvSeid=5abd1660af1babb4&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=0&Fsv_chan_hls_se_idx=182&Fsv_rate_id=0&Fsv_SV_PARAM1=0&Fsv_ShiftEnable=0&Fsv_ShiftTsp=0&Provider_id=&Pcontent_id=&Fsv_CMSID=&Fsv_otype=1
江门综合,http://218.17.99.211:82/hls/d4encs75.m3u8
潮州综合,http://live.zscz0768.com/live/zhpd.m3u8
潮州公共,http://live.zscz0768.com/live/ggpd.m3u8
电白综合,http://gddb.chinashadt.com:1935/live/video1.stream/playlist.m3u8
增城综合,http://202.168.164.38:8083/videos/live/19/27/QEQXMtU5AUpwo/QEQXMtU5AUpwo.M3U8
福建导视 ,http://fjnh.chinashadt.com:2036/live/stream:fjds.stream/playlist.m3u8
福州综合,http://live.zohi.tv/video/s10001-FZTV-1/index.m3u8
福州影视,http://live.zohi.tv/video/s10001-yspd-2/index.m3u8
福州生活,http://live.zohi.tv/video/s10001-shpd-3/index.m3u8
浙江影视娱乐,http://yd-m-l.cztv.com/channels/lantian/channel05/1080p.m3u8?k=79b277c166767a9e072b9629b446d4e9&t=1577153637
杭州综合,http://112.17.40.140/PLTV/88888888/224/3221226170/index.m3u8
西安新闻综合,http://stream2.xiancity.cn/xatv1/sd/live.m3u8
西安商务资讯,http://stream2.xiancity.cn/xatv3/sd/live.m3u8
西安文化影视,http://stream2.xiancity.cn/xatv4/sd/live.m3u8
西安丝路频道,http://stream2.xiancity.cn/xatv5/sd/live.m3u8
武术世界,http://117.158.206.60:9080/live/wssj.m3u8
梨园频道,http://117.158.206.60:9080/live/lypd.m3u8
五星体育,http://117.148.187.83/PLTV/88888888/224/3221226582/index.m3u8
峨眉电影,http://scgctvshow.sctv.com/hdlive/emei/1.m3u8
文物宝库,http://117.158.206.60:9080/live/wwbk.m3u8
重庆汽摩,http://219.153.252.50/PLTV/88888888/224/3221225634/chunklist.m3u8

儿童频道,#genre#
广东现代教育,http://szlive.grtn.cn/jypd/sd/live.m3u8?_upt=9378d8811610086486
广东少儿频道tvs5,http://116.199.5.52:8114/index.m3u8?Fsv_chan_hls_se_idx=231&FvSeid=1&Fsv_ctype=LIVES&Fsv_otype=1&Provider_id=&Pcontent_id=.m3u8
广州少儿,http://116.199.5.51:8114/00000000/hls/index.m3u8?Fsv_chan_hls_se_idx=227&FvSeid=1&Fsv_ctype=LIVES&Fsv_otype=1&Provider_id=&Pcontent_id=.m3u8
北京卡酷少儿,http://ivi.bupt.edu.cn/hls/btv10.m3u8#http://117.148.187.37/PLTV/88888888/224/3221226184/index.m3u8#http://121.31.30.90:8085/ysten-business/live/kakukaton/yst.m3u8
云南少儿频道,http://39.130.215.166:6410/gitv_live/G_YNTVSE-HD/G_YNTVSE-HD.m3u8
甘肃少儿频道,http://stream.gstv.com.cn/sepd/sd/live.m3u8
河北少儿,http://live.wifizs.cn/qdly/sd/live.m3u8
福州少儿,http://live.zohi.tv/video/s10001-sepd-4/index.m3u8
南京少儿,http://live.nbs.cn/channels/njtv/sepd/m3u8:500k/live.m3u8
重庆少儿,http://219.153.252.50/PLTV/88888888/224/3221225646/chunklist.m3u8
浙江少儿频道,http://hw-m-l.cztv.com/channels/lantian/channel08/1080p.m3u8?k=1a7559a51eeb880b021619a07f463ac4&t=1577153787
优漫卡通,http://121.31.30.90:8085/ysten-business/live/youmankaton/yst.m3u8#http://117.148.187.37/PLTV/88888888/224/3221226172/index.m3u8
嘉佳卡通,http://112.17.40.140/PLTV/88888888/224/3221226461/index.m3u8#http://117.148.187.37/PLTV/88888888/224/3221226461/index.m3u8
炫动卡通,http://m-tvlmedia.public.bcs.ysten.com/ysten-business/live/xuandongkaton/1.m3u8#http://121.31.30.90:8085/ysten-business/live/xuandongkaton/1.m3u8
金鹰卡通,http://121.31.30.90:8085/ysten-business/live/jinyingkaton/1.m3u8#http://117.148.187.37/PLTV/88888888/224/3221226190/index.m3u8#http://223.82.250.72/live/jinyingkaton/1.m3u8
动漫电影,http://112.17.40.140/PLTV/88888888/224/3221226178/index.m3u8
爱动漫,http://101.71.255.229:6610/zjhs/2/10107/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
黑莓动画 (Backup),http://121.31.30.90:8085/ysten-business/live/donghuawg/1.m3u8
海爷TV动漫,https://cn-jswx2-cmcc-live-01.bilivideo.com/live-bvc/492270/live_189986442_7728008.m3u8
嘉仕卡通,http://39.134.52.180/PLTV/88888888/224/3221225701/index.m3u8
3ABN KIDS TV,https://moiptvhls-i.akamaihd.net/hls/live/652318/secure/master.m3u8
Akaram Kidz,http://akaram.zecast.net/akaram-live/akaramkidz/index.m3u8
ch 23 החינוכית,https://kanlivep2event-i.akamaihd.net/hls/live/747600/747600/source1_2.5k/chunklist.m3u8
Spacetoon,https://shls-spacetoon-prod-dub.shahid.net/out/v1/6240b773a3f34cca95d119f9e76aec02/index.m3u8#https://streams.spacetoon.com/live/stchannel/smil:livesmil.smil/playlist.m3u8
WOW!TV,http://cdn.elsalvadordigital.com:1935/wowtv/wowtv/playlist.m3u8

电影频道,#genre#
CBN每日影院,http://home.lpfcdn.com:4000/udp/235.254.198.192:7980
CHC高清电影,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226463/index.m3u8#http://ivi.bupt.edu.cn/hls/chchd.m3u8#http://39.134.18.65/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226463/index.m3u8#http://ivi.bupt.edu.cn/hls/chchd.m3u8#,http://hdtv.haust.edu.cn/hls/chchd.m3u8
CHC家庭影院,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226462/index.m3u8#rtmp://ivi.bupt.edu.cn:1935/livetv/chctv#http://39.134.18.68/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226462/index.m3u8
CHC动作电影,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226465/index.m3u8#http://117.156.28.21/PLTV/88888888/224/3221225847/index.m3u8#http://111.20.45.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226465/index.m3u8
爱科幻,http://101.71.255.229:6610/zjhs/2/10113/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
黑莓电影,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225667/index.m3u8
海爷TV动作,https://cn-jswx2-cmcc-live-01.bilivideo.com/live-bvc/366214/live_199793349_7660540.m3u8
海爷TV国产,https://cn-jswx2-cmcc-live-01.bilivideo.com/live-bvc/750227/live_268522326_2538218.m3u8
海爷TV国外,https://cn-jswx2-cmcc-live-01.bilivideo.com/live-bvc/211012/live_52370715_1734265.m3u8
海爷TV科幻,https://cn-jswx2-cmcc-live-01.bilivideo.com/live-bvc/243318/live_261831479_8429255.m3u8
海爷TV恐怖,https://cn-jswx2-cmcc-live-01.bilivideo.com/live-bvc/428049/live_280698572_9101071.m3u8
海爷TV小新,https://cn-jswx2-cmcc-live-01.bilivideo.com/live-bvc/293317/live_255137759_7132099.m3u8

4K&蓝光高清,#genre#
爱上4k,http://39.134.24.220/PLTV/88888888/224/3221226005/index.m3u8
BasTV4K影院,http://117.148.187.83/PLTV/88888888/224/3221226718/index.m3u8
纯享4K频道,http://112.50.243.8/PLTV/88888888/224/3221226825/1.m3u8
百事4K频道,http://112.17.40.145/PLTV/88888888/224/3221226718/index.m3u8
美丽中国4K,https://hls.cntv.baishancdnx.cn/asp/hls/8000/0303000a/3/default/9891cea600df4e8a83851b1b1ce23194/8000.m3u8
蓝光影视8台,http://112.17.40.145/PLTV/88888888/224/3221226608/index.m3u8
蓝光影视9台,http://112.17.40.145/PLTV/88888888/224/3221226606/index.m3u8
蓝光影视10台,http://112.17.40.145/PLTV/88888888/224/3221226360/index.m3u8

香港频道,#genre#
香港卫视HKS,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8#http://zhibo.hkstv.tv:80/livestream/mutfysrq.flv#http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8#http://cctvtxyh5c.liveplay.myqcloud.com/cstv/xianggangweishi_2/index.m3u8#http://zhibo.hkstv.tv/livestream/mutfysrq.flv#http://zhibo.hkstv.tv:80/livestream/mutfysrq.flv#http://jtfl.mx27.top/qq1792493091/jtzb.php?id=16
HK開電視,http://media.fantv.hk/m3u8/archive/channel2_stream1.m3u8
点掌财经,http://cclive.aniu.tv/live/anzb.m3u8
凤凰香港,http://125.89.166.215/live-hwcdn.utvlive.top/live/a4e8cf74196e40959485a9ef4c532d02/6286b2bbb78341cd9fa92c7b37ccc03c-1.m3u8#http://223.82.250.72/live/fhhongkong/1.m3u8#http://223.110.245.136/PLTV/3/224/3221226975/index.m3u8#http://183.207.249.34/PLTV/3/224/3221226975/index.m3u8#http://223.110.245.136/PLTV/3/224/3221226975/index.m3u8?icpid=88888888&from=0&hms_devid=3804#http://183.207.249.34/PLTV/3/224/3221226975/index.m3u8#http://223.110.245.136/PLTV/3/224/3221226975/index.m3u8#http://223.110.245.136/PLTV/3/224/3221226975/index.m3u8?icpid=88888888&from=0&hms_devid=3804#http://223.82.250.72/live/fhhongkong/1.m3u8#http://183.207.249.35/PLTV/3/224/3221226975/index.m3u8#http://223.110.245.136/PLTV/3/224/3221226975/index.m3u8?icpid=88888888&from=0&hms_devid=38044364
凤凰中文,http://223.82.250.72/live/fhchinese/1.m3u8#http://117.169.120.138:8080/live/fhchinese/index.m3u8#http://125.210.152.18:9090/live/FHZW_1200.m3u8#http://219.147.162.117:65530/live/fhzx/index.m3u8#http://221.179.217.70/PLTV/88888888/224/3221225942/1.m3u8#http://live.centerch.com/fhzw.m3u8#http://117.169.124.37:6610/ysten-businessmobile/live/fhchinese/1.m3u8#http://117.148.187.59/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228608/index.m3u8#http://111.0.93.5:80/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228608/01.m3u8#http://112.17.40.140/PLTV/88888888/224/3221226368/index.m3u8#http://117.169.120.138:8080/live/fhchinese/.m3u8#http://cdn.wakds.xyz:25461/live/hls/live/1388.m3u8#https://itv.ahcme.edu.cn/hls/fhzw.m3u8
凤凰卫视,http://221.179.217.70/PLTV/88888888/224/3221225942/1.m3u8#http://221.179.217.9/otttv.bj.chinamobile.com/PLTV/88888888/224/3221225942/1.m3u8
凤凰资讯台,http://112.17.40.140/PLTV/88888888/224/3221226491/index.m3u8#http://117.169.124.37:6610/ysten-businessmobile/live/fhzixun/1.m3u8#http://117.169.120.160:8080/live/fhzixun/1.m3u8#http://221.179.217.9/otttv.bj.chinamobile.com/PLTV/88888888/224/3221225949/1.m3u8#http://live.centerch.com/fhzx.m3u8#http://117.169.120.160:8080/live/fhzixun/1.m3u8#http://live.centerch.com/fhzx.m3u8#http://117.169.124.37:6610/ysten-businessmobile/live/fhzixun/1.m3u8#https://itv.ahcme.edu.cn/hls/fhzx.m3u8#http://117.148.187.100/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228597/index.m3u8#http://112.17.40.140/PLTV/88888888/224/3221226491/index.m3u8#http://117.148.187.12/PLTV/88888888/224/3221226491/index.m3u8#http://117.169.120.138:8080/live/fhzixun/.m3u8#http://183.207.249.35/PLTV/3/224/3221226923/index.m3u8#http://117.169.120.138:8080/live/fhzixun/index.m3u8#http://cdn.wakds.xyz:25461/live/hls/live/1387.m3u8#http://112.17.40.197:80/PLTV/88888888/224/3221226491/index.m3u8?icpid=88888888&from=30&hms_devid=1452
鳳凰衛視電影台,rtmp://ivi.bupt.edu.cn:1935/livetv/fhdy
点掌财经,http://cclive.aniu.tv/live/anzb.m3u8#http://cclive2.aniu.tv/live/anzb.m3u8
港台電視31,https://www.rthk.hk/feeds/dtt/rthktv31_https.m3u8
港台電視32,https://www.rthk.hk/feeds/dtt/rthktv32_https.m3u8
华语視界日本NHK Japan,https://nhkw-zh-hlscomp.akamaized.net/8thz5iufork8wjip/playlist.m3u8
功夫台,https://dlhls-cdn-mp.zhanqi.tv/zqlive/301200_QSU3A.m3u8
星空卫视,http://116.199.5.52:8114/00000000/index.m3u8?&Fsv_ctype=LIVES&Fsv_otype=1&FvSeid=5abd1660af1babb4&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=0&Fsv_chan_hls_se_idx=233&Fsv_rate_id=0&Fsv_SV_PARAM1=0&Fsv_ShiftEnable=0&Fsv_ShiftTsp=0&Provider_id=&Pcontent_id=&Fsv_CMSID=&Fsv_otype=1#rtmp://58.200.131.2:1935/livetv/startv#http://116.199.5.51:8114/hls/Fsv_chan_hls_se_idx=233&FvSeid=1&Fsv_ctype=LIVES&Fsv_otype=1&Provider_id=0&Pcontent_id=8114.m3u8
星空卫视2,https://itv.ahcme.edu.cn/hls/startv.m3u8
新唐人亞太台 NTD TV,https://live.ntdimg.com/aplive200/playlist.m3u8
儒释道经,https://js1.amtb.cn/liveedge/_definst_/livetv/playlist.m3u8
TVB翡翠台,http://116.199.5.52:8114/00000000/index.m3u8?&Fsv_ctype=LIVES&Fsv_otype=1&FvSeid=5abd1660af1babb4&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=0&Fsv_chan_hls_se_idx=188&Fsv_rate_id=0&Fsv_SV_PARAM1=0&Fsv_ShiftEnable=0&Fsv_ShiftTsp=0&Provider_id=&Pcontent_id=&Fsv&_res_tag_=video#http://116.199.5.51:8114/index.m3u8?Fsv_chan_hls_se_idx=188&amp;FvSeid=1&amp;Fsv_ctype=LIVES&amp;Fsv_otype=1&amp;Provider_id=&amp;Pcontent_id=.m3u8#http://m.567it.com/jade.m3u8#http://116.199.5.52:8114/00000000/index.m3u8?&Fsv_ctype=LIVES&Fsv_otype=1&FvSeid=5abd1660af1babb4&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=0&Fsv_chan_hls_se_idx=188&Fsv_rate_id=0&Fsv_SV_PARAM1=0&Fsv_ShiftEnable=0&Fsv_ShiftTsp=0&Provider_id=&Pcontent_id=&Fsv&_res_tag_=video
翡翠台（81）,http://61.238.6.49:8000/bysid/1#https://cdn.hkdtmb.com/hls/81/index.m3u8
TVB明珠,http://116.199.5.52:8114/00000000/index.m3u8?&Fsv_ctype=LIVES&Fsv_otype=1&FvSeid=5abd1660af1babb4&Pcontent_id=&Provider_id=&Fsv_chan_hls_se_idx=12#http://61.238.6.49:8001/bysid/2#http://cdn.wakds.xyz:25461/live/hls/live/1391.m3u8
TVB港剧二台,https://dlhls-cdn-mp.zhanqi.tv/zqlive/123407_XhQs9.m3u8
無綫新聞資訊台（83）,http://61.238.6.49:8001/bysid/83
無綫財經資訊台（85）,http://61.238.6.49:8001/bysid/85
阳光卫视,https://stream.chinasuntv.com/680k/mid_video_index.m3u8#http://121.31.30.90:8085/ysten-business/live/yangguangstv/yst.m3u8#http://jtfl.mx27.top/qq1792493091/jtzb.php?id=17#https://cctvtxyh5ca.liveplay.myqcloud.com/cstv/xiamen3_2/index.m3u8
有线综合,http://live-hwcdn.utvlive.top/live/d4e03afe056a4f2da070d5f789f3ac9e/a5ed7598a90246199df373924de367d4-1.m3u8
有线财经,http://125.89.166.215/live-hwcdn.utvlive.top/live/add598ff3f90428da3fbebb644ba135b/2bbaa83758ba412bbdd8d08626c56eb4-3.m3u8#http://live-hwcdn.utvlive.top/live/add598ff3f90428da3fbebb644ba135b/2bbaa83758ba412bbdd8d08626c56eb4.m3u8#http://tv.sason.xyz/proxy/tvb.php?id=cj
有线娱乐,http://125.89.166.215/live-hwcdn.utvlive.top/live/d4e03afe056a4f2da070d5f789f3ac9e/a5ed7598a90246199df373924de367d4-3.m3u8#http://live-hwcdn.utvlive.top/live/d4e03afe056a4f2da070d5f789f3ac9e/a5ed7598a90246199df373924de367d4.m3u8
有线新闻,http://125.89.166.215/live-hwcdn.utvlive.top/live/97609933ef744f008e19a6e0d5ef9f2b/edd34677cc9548539d36b10c1c594b94-3.m3u8#http://player.ggiptv.com:13164/v/hkcxw.m3u8#http://live-hwcdn.utvlive.top/live/97609933ef744f008e19a6e0d5ef9f2b/edd34677cc9548539d36b10c1c594b94.m3u8
亚旅卫视,http://hls.jingchangkan.tv/jingchangkan/156722438_0HaM/index.m3u8#http://jtfl.mx27.top/qq1792493091/jtzb.php?id=18
亚美卫视,http://dcunilive30-lh.akamaihd.net/i/dclive_1@535522/master.m3u8#http://dcunilive30-lh.akamaihd.net/i/dclive_1@535522/master.m3u8
亚视本港,https://15813114727637862976168173814320.live.prod.hkatv.com/a1_cbr_lo_720p.m3u8#https://15813114727637862976168173814320.live.prod.hkatv.com/a1_cbr_lo.m3u8
亚洲新闻,http://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_4.m3u8
亚洲影院,http://101.71.255.229:6610/zjhs/2/10052/z.m3u8?ZTEUPSTREAM=1&IASHttpSessionId=SLB4328320190321203540013412&m3u8_level=2&ztecid=10052&virtualDomain=zjhs.live_hls.zte.com&ispcode=3&tid=C3V7K4ET1VFDUJY6C1IASRV55G66&ts=1553493153
耀才財經台2,http://202.69.67.66:443/webcast/bshdlive-pc/playlist.m3u8#http://202.69.67.66:443/webcast/bshdlive-pc/playlist.m3u8?wowzasessionid=64000#http://202.69.67.66:443/webcast/bshdlive-mobile/playlist.m3u8#http://202.69.67.66:443/webcast/bshdlive-mobile/playlist.m3u8#http://202.69.67.66:443/webcast/bshdlive-pc/playlist.m3u8
Now爆谷台,https://myun-hw-s3.myun.tv/melj80jz/0ezv7bya/1585467130841903485.m3u8
赛马频道,http://tvbilive11-i.akamaihd.net/hls/live/494672/CH88/CH88-01.m3u8
求索动物,http://39.134.66.66/PLTV/88888888/224/3221225730/index.m3u8
求索生活,http://39.134.66.66/PLTV/88888888/224/3221225715/index.m3u8
求索科学,http://39.134.66.66/PLTV/88888888/224/3221225728/index.m3u8
求索记录,http://39.134.66.66/PLTV/88888888/224/3221225713/index.m3u8
A1台,https://15813114727637862976168173814320.live.prod.hkatv.com/a1_cbr_lo.m3u8
Celestial Movies,http://210.210.155.35/qwr9ew/s/s33/index.m3u8
Channel [V],rtmp://ivi.bupt.edu.cn:1935/livetv/channelv
J2（82）,http://61.238.6.49:8001/bysid/82
Star Sports,rtmp://ivi.bupt.edu.cn:1935/livetv/starsports
Thrill,http://45.126.83.51/qwr9ew/s/s34/index.m3u8
ViuTV（99）,https://cdn.hkdtmb.com/hls/99/index.m3u8

澳门频道,#genre#
澳門資訊,http://live4.tdm.com.mo/ch5/_definst_/info_ch5.live/playlist.m3u8
澳视卫星,http://61.244.22.4/ch3/ch3.live/playelist.m3u8#http://live3.tdm.com.mo:1935/ch3/ch3.live/playlist.m3u8
澳視澳門,http://live4.tdm.com.mo:80/ch1/_definst_//ch1.live/playlist.m3u8#http://61.244.22.4/ch1/ch1.live/playelist.m3u8#http://61.244.22.4/ch3/ch3.live/index.m3u8
澳门综艺,http://live3.tdm.com.mo:1935/ch6/hd_ch6.live/playlist.m3u8
澳视体育,http://live3.tdm.com.mo:1935/ch4/sport_ch4.live/playlist.m3u8
澳门有线 CH1,http://202.175.127.77/live/show/ch1/index.m3u8
澳门有线互动新闻,http://202.175.127.77/live/show/ch2/index.m3u8
澳门有线 CH3,http://202.175.127.77/live/show/ch3/index.m3u8

台湾频道,#genre#
CHTV台湾,http://pull.hwgscm.com/live/playlist.m3u8
民视新闻HD,https://6.mms.vlog.xuite.net/hls/ftvtv/index.m3u8#http://seb.sason.top/sc/msxw_fhd.m3u8
壹新聞,http://stream.nexttv.com.tw/n001/hd/live.m3u8#https://usb.bozztv.com/ssh101/NEXTTVHD/NEXTTVHD/playlist.m3u8
東森新聞,http://seb.sason.top/sc/dsxw_fhd.m3u8
東森財經,http://seb.sason.top/sc/dscjxw_fhd.m3u8
非凡新聞,http://125.227.210.37:61738/VideoInput/play.ts
華视新聞,http://seb.sason.top/sc/hsxw_fhd.m3u8
公視三台,https://usb.bozztv.com/ssh101/PTSTV3HD/PTSTV3HD/playlist.m3u8
三立Live新聞,http://60.199.188.65/HLS/WG_ETTV-N/index.m3u8#http://seb.sason.top/sc/sllive_fhd.m3u8
三立iNews,http://seb.sason.top/sc/slinews_fhd.m3u8
台视新聞,http://seb.sason.top/sc/tsxw_fhd.m3u8
台視財經台,https://usb.bozztv.com/ssh101/TTVHD/TTVHD/index.m3u8
信吉電視,http://220.130.241.203:1935/sjtv/livestream/playlist.m3u8
希望電視台,https://bcliveuniv-lh.akamaihd.net/i/Live_1@384161/master.m3u8
TVBS新聞,http://60.199.188.65/HLS/WG_TVBS-N/index.m3u8#http://seb.sason.top/sc/tvbsxw_fhd.m3u8#mitv://147.135.39.171:9906/5ea4852100052c6fd83d1a840a5e74b2.ts
TVBS欢乐,mitv://147.135.39.171:9906/5ea13fd1000849aacb76488073a656f2.ts
緯來精采台,https://usb.bozztv.com/ssh101/ttvbHD/ttvbHD/index.m3u8
中视新聞,http://seb.sason.top/sc/zsxw_fhd.m3u8
中天新聞,http://seb.sason.top/sc/ztxw_fhd.m3u8
唯心电视,http://mobile.ccdntech.com/transcoder/_definst_/vod164_Live/live/chunklist_w1177047531.m3u8
大爱一台,https://pulltv1.wanfudaluye.com/live/tv1.m3u8
大爱一台,mitv://147.135.39.171:9906/5e6003e8000acb9e529f929c58ca20eb.ts
大爱二台,https://pulltv2.wanfudaluye.com/live/tv2.m3u8
大爱二台,mitv://147.135.39.171:9906/5ee385f4000c2291ce58bd5d3ac82d3f.ts
大爱海外台,https://pulltv3.wanfudaluye.com/live/tv3.m3u8
好消息GOODTV一台,http://live.streamingfast.net/hls-live/goodtv/_definst_/liveevent/live-ch1-2.m3u8#http://live-350k.streamingfast.net/hls-live/goodtv/_definst_/liveevent/live-ch1-1.m3u8
好消息GOODTV二台,http://live.streamingfast.net/osmflivech2.m3u8#http://live.streamingfast.net/hls-live/goodtv/_definst_/liveevent/live-ch2-1.m3u8#http://live-350k.streamingfast.net/hls-live/goodtv/_definst_/liveevent/live-ch2-1.m3u8
